Age,Fnlwgt,Education_num,Capital-gain,WorkClass_cat,Marital_status_cat,occupation_cat,Relationship_cat,Race_cat,Sex_cat
52,0.15466239252387226,14,0,6.0,2,12.0,0,4,1
24,0.05655111992502139,9,0,4.0,4,13.0,3,4,1
45,0.11642398228766249,5,0,6.0,2,5.0,0,4,1
36,0.12027614403499001,9,0,4.0,2,1.0,5,4,0
52,0.25016503443311017,3,0,4.0,6,8.0,4,4,0
54,0.027928172668124585,9,0,4.0,2,3.0,0,4,1
39,0.09385569334836528,15,0,4.0,2,10.0,0,4,1
40,0.11096630037625134,13,0,4.0,2,12.0,0,4,1
28,0.24655193490987629,9,0,4.0,4,13.0,1,1,1
21,0.1807269664905394,10,0,4.0,4,7.0,3,4,1
23,0.13624033903369961,10,0,4.0,4,1.0,1,4,0
36,0.32246234090816484,4,0,5.0,4,3.0,4,2,1
22,0.1101424865187922,10,0,4.0,4,1.0,3,4,0
55,0.08212059059235816,14,0,2.0,2,4.0,0,4,1
71,0.04412328004237921,9,0,4.0,4,6.0,1,4,1
47,0.08776436071229676,16,0,4.0,2,10.0,0,4,1
17,0.11499640048355768,6,0,5.0,4,12.0,3,4,1
31,0.078323440322734,13,0,4.0,2,4.0,5,4,0
32,0.09663411254940846,10,0,4.0,4,8.0,2,1,1
46,0.014640523763600059,10,3103,4.0,2,14.0,0,4,1
27,0.09358403173007702,13,0,4.0,4,4.0,3,4,0
39,0.012653319025821437,10,0,1.0,2,4.0,0,4,1
40,0.09440852474158189,9,0,4.0,0,6.0,1,4,0
30,0.024819005446815444,9,0,4.0,4,12.0,1,4,0
17,0.12325559283356652,5,0,4.0,4,8.0,4,4,1
33,0.18009127830374486,14,0,4.0,4,10.0,1,4,1
72,0.14499599299113025,16,0,4.0,4,10.0,1,4,1
34,0.28799934801211613,10,0,1.0,1,1.0,5,4,0
65,0.16510302766873583,9,0,4.0,4,3.0,2,1,1
36,0.11046644299860095,13,0,4.0,2,10.0,0,4,1
32,0.11036524904578857,9,0,4.0,4,7.0,4,4,1
26,0.1584758424905937,10,0,4.0,4,1.0,2,4,1
22,0.14701443881501203,9,0,4.0,4,6.0,1,4,1
47,0.2321776395321987,15,99999,4.0,2,10.0,0,4,1
31,0.12266540796783526,10,0,4.0,4,8.0,1,4,1
28,0.12096141046712217,13,0,6.0,4,12.0,1,4,1
38,0.23157658820173593,14,0,4.0,4,1.0,1,4,0
34,0.068535472215808,12,0,4.0,2,1.0,0,4,1
44,0.13263403105092297,13,0,4.0,2,10.0,0,4,1
27,0.054957824533760746,10,0,4.0,4,6.0,3,1,1
50,0.10303649773841703,13,0,2.0,2,11.0,0,4,1
47,0.06769535866125155,9,0,4.0,2,8.0,5,2,0
20,0.14047418535472217,10,0,4.0,4,8.0,1,4,1
24,0.06734491517365969,9,0,4.0,4,12.0,1,4,1
29,0.20204357452357344,10,0,1.0,2,13.0,0,4,1
37,0.14312152782494125,11,0,2.0,4,8.0,4,2,0
42,0.1975455372787656,12,0,4.0,0,1.0,1,4,1
20,0.0195256788144687,10,0,4.0,4,7.0,3,4,1
68,0.09977180424063786,10,0,4.0,4,1.0,1,4,0
22,0.15764727455481453,10,0,2.0,4,1.0,1,1,0
72,0.3134044634003885,9,0,6.0,2,12.0,0,4,1
45,0.04043547357411608,10,0,1.0,2,1.0,0,2,1
30,0.04807120251015335,9,0,2.0,2,8.0,0,2,1
33,0.09363428912946034,9,0,4.0,2,3.0,0,4,1
43,0.1212296763151818,9,0,4.0,2,8.0,0,4,1
56,0.11256842477010635,10,4416,4.0,6,4.0,1,4,1
25,0.10025943684546529,11,0,6.0,2,5.0,0,4,1
41,0.12129691256570815,9,0,4.0,0,9.0,1,4,0
25,0.15722484073837628,13,0,4.0,4,8.0,1,4,0
31,0.07588527729859687,12,0,7.0,2,13.0,0,4,1
36,0.09965295228263675,9,0,4.0,2,7.0,0,4,1
37,0.11648510615177735,13,0,4.0,2,4.0,0,4,1
58,0.1230280762282501,9,0,6.0,2,3.0,0,4,1
26,0.15806902921720706,13,0,4.0,4,1.0,1,2,0
55,0.058720337947053156,10,0,4.0,2,13.0,0,4,1
46,0.08718911723557138,10,0,1.0,2,4.0,0,4,1
44,0.22591040599828854,13,0,4.0,4,1.0,1,4,0
44,0.10709919723991797,7,0,4.0,2,8.0,0,2,1
28,0.09719509379117372,13,0,7.0,4,4.0,1,4,1
42,0.1582646255823746,6,0,4.0,2,14.0,0,4,1
41,0.042037597967971095,9,0,4.0,0,3.0,1,4,1
39,0.1822068431561647,13,0,4.0,2,4.0,0,4,1
64,0.012482172206299833,11,0,6.0,2,5.0,0,4,1
20,0.06633093818339876,10,0,4.0,4,6.0,3,4,1
45,0.12259273848494315,10,0,2.0,2,11.0,0,4,1
31,0.15699121174664837,9,0,4.0,2,1.0,0,4,1
36,0.06384863014628979,14,0,1.0,2,4.0,0,4,1
32,0.21445986878743836,5,0,4.0,5,8.0,4,3,0
33,0.024732752883008927,11,0,6.0,2,5.0,0,4,1
51,0.06723489221825295,9,99999,6.0,0,4.0,1,4,0
36,0.3203834503742139,9,0,4.0,0,7.0,4,4,1
40,0.1332398364597058,9,0,4.0,4,3.0,1,4,1
44,0.10849282134173674,11,7298,4.0,2,1.0,0,4,1
40,0.011981635674603712,9,0,4.0,0,1.0,4,4,0
46,0.0582218388774942,11,0,4.0,0,1.0,1,4,0
31,0.06532307357954932,15,0,6.0,2,10.0,0,4,1
30,0.13244590538025836,9,0,4.0,4,12.0,1,4,0
26,0.1060281713098165,9,0,4.0,2,6.0,0,4,1
25,0.03711576859863354,13,0,4.0,4,8.0,2,4,1
35,0.020210945246600838,12,0,6.0,2,3.0,0,4,1
29,0.11716833512177233,15,0,4.0,4,10.0,2,4,1
39,0.9801211610817566,12,0,4.0,5,3.0,1,4,1
44,0.2941395797394765,10,0,6.0,0,8.0,4,4,1
37,0.18085260998899771,9,0,4.0,2,7.0,0,4,1
79,0.04937042419961696,11,0,6.0,2,12.0,0,4,1
36,0.43956140231727364,13,0,4.0,2,4.0,0,2,1
44,0.08469118865541082,10,0,4.0,2,3.0,0,4,1
23,0.18053408674155472,9,0,4.0,2,7.0,0,4,1
27,0.05700411567351707,13,0,4.0,4,1.0,1,4,0
46,0.08068757555588758,13,0,6.0,2,12.0,0,4,1
58,0.13116162507980061,9,0,4.0,2,3.0,0,4,1
36,0.2746906453321743,12,0,4.0,0,4.0,1,4,1
36,0.11435731652653455,9,0,4.0,2,3.0,0,4,1
21,0.040636503171649394,10,0,4.0,4,1.0,1,4,1
41,0.06564703005935807,9,14344,7.0,4,14.0,1,4,0
49,0.12473614865323754,9,0,1.0,2,7.0,0,4,1
34,0.06048545931188112,13,0,4.0,2,12.0,5,4,0
29,0.28998383613371187,9,0,4.0,2,11.0,0,4,1
63,0.1363809239211638,13,0,4.0,2,4.0,0,4,1
29,0.032359652816451825,13,0,1.0,4,10.0,1,4,0
65,0.109024598959536,10,0,4.0,2,5.0,0,4,1
26,0.019444180328982222,13,0,4.0,4,8.0,1,4,0
42,0.08606715475204085,16,0,4.0,2,10.0,0,1,1
44,0.07436465139022834,10,0,4.0,0,1.0,1,1,0
51,0.08039961424050203,9,0,4.0,5,7.0,1,2,1
41,0.09156694421428668,9,0,6.0,2,7.0,0,4,1
22,0.1531668953151954,12,0,2.0,4,1.0,3,2,0
36,0.07902296898982628,10,0,4.0,2,7.0,5,4,0
18,0.06736596894907704,7,0,4.0,4,6.0,3,4,1
33,0.18841838605832575,6,0,2.0,2,14.0,0,4,1
46,0.0880584344140938,13,0,2.0,2,10.0,0,4,1
49,0.21154833539343396,7,0,4.0,2,9.0,2,4,0
41,0.11163798372746907,9,0,7.0,2,1.0,5,4,0
52,0.09708371252767553,10,0,4.0,0,1.0,4,4,0
40,0.08899770445932546,10,0,4.0,5,6.0,1,4,1
53,0.11201083929856971,10,0,1.0,4,10.0,4,4,0
45,0.07525230572798522,9,0,6.0,2,3.0,0,4,1
30,0.023634560791078632,6,0,2.0,2,3.0,0,4,1
56,0.06100229554067453,9,0,4.0,2,6.0,0,4,1
24,0.1518649570095489,9,0,4.0,2,3.0,0,4,1
71,0.10850232949837682,4,0,6.0,2,5.0,0,4,1
20,0.12559052444275412,9,0,6.0,0,12.0,1,4,0
26,0.0951949851265264,13,0,4.0,2,13.0,0,4,1
34,0.10910134336670244,9,0,4.0,2,12.0,0,4,1
36,0.13760408035750668,5,0,4.0,0,7.0,4,4,0
49,0.07066801591937083,9,0,4.0,5,10.0,4,4,0
48,0.17955406745357982,16,0,4.0,2,10.0,0,4,1
22,0.03235421958408606,9,0,4.0,4,8.0,3,4,0
30,0.12350823813857459,10,0,4.0,0,7.0,1,4,1
51,0.056263158609635835,9,0,4.0,0,3.0,1,4,1
46,0.19031186753779494,10,0,4.0,3,12.0,4,4,0
32,0.022759131226144716,9,0,5.0,2,4.0,0,4,1
42,0.07271974029149292,15,15024,4.0,2,12.0,5,0,0
52,0.062478776436071234,10,0,7.0,2,13.0,0,4,1
57,0.10866872223957838,9,0,4.0,0,1.0,2,2,0
35,0.11457532497521088,10,0,4.0,0,1.0,4,4,0
52,0.0668715448037924,14,0,4.0,2,10.0,0,4,1
59,0.36973349995245924,5,0,4.0,0,7.0,1,4,0
36,0.006933483652762119,10,0,4.0,0,4.0,4,4,0
33,0.1735741160810095,10,0,4.0,2,4.0,0,4,1
67,0.16607761372434496,9,0,2.0,0,11.0,1,2,1
31,0.07135260319745725,10,0,6.0,2,12.0,0,4,1
31,0.03401814699610166,9,0,4.0,2,10.0,0,4,1
28,0.20535852542073593,10,0,4.0,4,7.0,1,4,1
72,0.06959698998926937,4,0,4.0,6,7.0,4,4,0
36,0.054970728460629434,9,0,4.0,0,3.0,1,4,1
58,0.10393094361663113,9,0,6.0,2,12.0,0,4,1
56,0.07639532198693308,9,0,4.0,2,7.0,0,4,1
35,0.010270846633433394,10,0,4.0,4,12.0,1,4,1
37,0.12670026215346164,11,0,4.0,2,3.0,0,4,1
44,0.17624522894282882,13,0,4.0,3,4.0,4,4,0
26,0.0353187269936567,9,0,4.0,4,5.0,3,4,1
51,0.11620665299303189,9,0,4.0,2,14.0,0,4,1
31,0.1551771912905285,10,4386,4.0,2,3.0,0,4,1
30,0.15120278181497127,10,0,4.0,4,12.0,3,4,0
20,0.05157903315630051,10,0,4.0,4,1.0,1,4,0
21,0.09653291859659609,10,0,4.0,4,1.0,3,1,0
37,0.07254248108555983,13,0,4.0,2,10.0,0,4,1
53,0.094602762798658,11,4386,7.0,2,10.0,0,4,1
54,0.07233533910161503,9,0,4.0,2,1.0,0,4,1
32,0.012370111788755926,13,0,4.0,0,7.0,4,4,0
34,0.10476630309286752,10,7688,4.0,2,7.0,5,4,0
30,0.17618953831107972,13,7298,4.0,2,12.0,0,4,1
43,0.201174257345051,9,0,7.0,3,4.0,4,4,0
48,0.10894310047404952,11,0,4.0,0,8.0,3,4,0
42,0.012005406066203936,13,0,6.0,2,12.0,0,4,1
62,0.12771288083563115,9,0,4.0,2,7.0,0,4,1
31,0.18976718599312697,9,0,4.0,2,3.0,0,4,1
22,0.03731883565830402,9,0,4.0,4,12.0,1,4,1
45,0.10578028008312845,13,0,4.0,2,4.0,0,4,1
34,0.08525352820526752,10,0,4.0,5,12.0,1,4,1
64,0.07738824520177667,9,0,4.0,2,4.0,0,4,1
42,0.04533421170589913,13,0,6.0,2,5.0,0,4,1
60,0.21406188451664607,9,0,6.0,2,12.0,0,4,1
44,0.09024259382513142,9,0,4.0,4,3.0,2,4,1
67,0.016847774412192172,4,0,4.0,2,7.0,0,4,1
45,0.0795302970619796,12,0,4.0,0,13.0,4,4,0
53,0.014275138887002351,15,0,6.0,2,10.0,0,4,1
37,0.23547357411608102,11,15024,4.0,2,14.0,0,4,1
32,0.08888564404178156,6,0,4.0,2,7.0,5,4,0
23,0.08233384496271444,9,0,4.0,4,8.0,1,4,0
28,0.10636639002458538,13,0,4.0,2,10.0,0,1,1
55,0.5016822645712501,4,0,4.0,2,3.0,0,4,1
58,0.08872400537890004,14,0,4.0,4,1.0,1,4,0
74,0.14655465152605915,10,20051,5.0,2,4.0,0,4,1
27,0.0535879708235422,9,0,4.0,4,1.0,3,4,1
37,0.1890248706211543,9,0,4.0,0,1.0,4,2,0
22,0.012779641678325479,10,0,4.0,4,7.0,3,1,0
44,0.138979367300091,6,0,6.0,2,8.0,0,4,1
23,0.07318631912090301,12,0,4.0,4,1.0,3,4,1
41,0.21212969125657083,13,0,4.0,2,4.0,0,4,1
45,0.046757718585729614,10,0,4.0,2,13.0,0,1,1
29,0.10051072384238194,9,0,4.0,0,7.0,4,4,1
33,0.14768000977981827,13,0,4.0,4,12.0,1,4,1
61,0.08994580350715149,14,7298,2.0,2,4.0,0,4,1
29,0.09246410670868367,12,7688,4.0,2,12.0,5,3,0
22,0.10059154317382268,10,0,4.0,4,12.0,2,4,1
28,0.07957987530731721,5,0,4.0,4,3.0,1,4,1
30,0.16331413591230765,13,0,4.0,2,10.0,5,4,0
20,0.031198299398269513,10,0,4.0,4,6.0,3,4,1
28,0.28021828011029465,6,0,4.0,5,7.0,1,4,1
45,0.06939188546746174,9,0,4.0,2,3.0,0,4,1
19,0.02316934026975999,10,0,4.0,4,7.0,1,4,0
42,0.14374227462272993,12,0,4.0,0,4.0,4,4,0
34,0.048786351720297196,9,0,4.0,4,3.0,3,4,1
31,0.09972562176552886,13,0,4.0,2,10.0,0,4,1
23,0.12445294141617202,13,0,4.0,4,4.0,3,4,0
50,0.1215780823406365,9,0,4.0,2,3.0,0,4,1
40,0.12634370627945832,6,0,4.0,2,4.0,0,4,1
57,0.10188397332282909,9,0,4.0,0,1.0,1,4,0
35,0.08887885250132435,10,3908,4.0,2,1.0,5,4,0
24,0.054552369568465514,13,0,4.0,4,4.0,3,4,1
27,0.15996386900476767,10,0,4.0,4,1.0,1,4,0
27,0.14733432037054645,10,0,2.0,4,11.0,3,4,0
45,0.08858477879952731,9,0,5.0,2,12.0,0,4,1
80,0.05013922657937273,16,0,4.0,2,10.0,0,4,1
23,0.015856888659485743,10,0,7.0,4,8.0,1,4,1
46,0.10354654242675324,10,0,4.0,2,4.0,0,4,1
38,0.4044790209315277,13,0,4.0,2,12.0,0,4,1
50,0.10957810950679833,9,0,4.0,0,12.0,1,4,1
90,0.20299846511185668,13,0,4.0,2,12.0,0,4,1
55,0.025435677320329794,10,0,4.0,2,12.0,0,4,1
72,0.11636014180736474,9,0,4.0,2,4.0,5,4,0
65,0.0795567840697627,10,0,4.0,6,1.0,1,4,0
37,0.30061395525733153,6,0,4.0,0,3.0,1,4,1
39,0.02939582456092691,9,0,7.0,2,1.0,5,4,0
38,0.011945640510180518,11,0,4.0,2,3.0,0,4,1
46,0.2590497276592277,10,15024,4.0,2,4.0,0,4,1
50,0.0894228548919466,9,0,4.0,2,12.0,0,4,1
54,0.053026989581776936,12,0,4.0,2,4.0,0,4,1
40,0.02814550196275519,14,0,4.0,4,12.0,1,4,1
30,0.0799608807269665,4,2829,4.0,2,3.0,0,4,1
50,0.10957810950679833,9,0,4.0,2,5.0,0,4,1
28,0.2703481343638364,10,0,4.0,4,3.0,1,4,1
34,0.2629012102525095,11,0,4.0,2,3.0,0,4,1
55,0.09891674929707557,9,0,4.0,0,6.0,1,4,1
20,0.08202550902595727,9,0,4.0,4,6.0,3,4,1
19,0.02316934026975999,10,0,4.0,4,7.0,1,4,0
21,0.06493391831135138,10,0,4.0,4,1.0,1,4,1
39,0.03445755966368291,10,0,4.0,0,8.0,1,4,0
43,0.11807704323494655,9,0,4.0,2,3.0,0,4,1
33,0.010645060512625473,9,0,2.0,4,8.0,4,0,1
26,0.11361160538433328,10,0,4.0,4,1.0,1,4,0
45,0.06045421822577797,16,0,7.0,2,10.0,0,4,1
31,0.06848861058665326,10,0,7.0,4,8.0,3,4,0
32,0.20658847339753603,3,0,4.0,2,3.0,0,4,1
60,0.052701674793876746,9,0,6.0,2,12.0,0,4,1
41,0.01347169965091482,9,0,4.0,2,7.0,0,4,1
21,0.20579590062618003,10,0,4.0,4,8.0,3,2,1
27,0.16450129718422732,10,0,4.0,0,1.0,4,2,0
33,0.27682998057619435,3,0,4.0,0,6.0,4,4,1
43,0.10001494138900585,9,0,4.0,2,3.0,0,4,1
27,0.1008550549435623,7,0,4.0,2,3.0,0,4,1
18,0.1672002553619212,6,0,6.0,4,5.0,3,4,1
48,0.24302440879640322,10,0,6.0,2,4.0,0,4,1
37,0.02618274677062251,4,0,4.0,0,4.0,1,4,1
58,0.08504434875918557,9,0,4.0,2,7.0,0,4,1
57,0.36400687303894275,8,7688,4.0,2,14.0,0,2,1
42,0.11094456744678828,13,99999,2.0,4,1.0,1,4,0
24,0.1163452004183589,9,0,4.0,4,1.0,2,4,1
26,0.22348786351720298,13,0,4.0,4,8.0,2,4,1
43,0.1600738919601744,9,5455,5.0,0,3.0,4,4,1
34,0.1231170454082395,7,0,4.0,2,3.0,0,4,1
38,0.018555167683133887,13,0,4.0,2,4.0,5,4,0
51,0.07801035030765678,7,0,6.0,2,5.0,0,4,1
31,0.1501514513521957,9,0,4.0,2,7.0,5,2,0
49,0.11577335271186211,16,0,6.0,2,10.0,5,4,0
26,0.17438978008992,13,0,4.0,4,1.0,3,4,0
28,0.11386968392170713,9,0,4.0,0,14.0,4,2,0
22,0.014034718354817241,10,0,1.0,2,12.0,0,4,1
26,0.10062346341397156,9,0,4.0,0,3.0,1,4,1
45,0.14378641963570177,5,0,4.0,2,8.0,0,4,1
39,0.046998818271960445,10,0,4.0,0,4.0,4,4,0
23,0.20527702693524946,9,0,4.0,2,12.0,0,4,1
62,0.22102117602314558,9,0,4.0,2,7.0,0,4,1
42,0.06011056627864332,13,0,2.0,2,10.0,0,4,1
39,0.16511728990369595,9,0,1.0,2,3.0,0,4,1
43,0.05466510914005515,11,0,1.0,0,3.0,1,4,1
33,0.014277855503185234,10,0,6.0,4,5.0,1,4,1
68,0.32672607000719905,13,0,7.0,2,4.0,0,4,1
30,0.10004210755083469,14,0,4.0,2,7.0,0,4,1
32,0.0644741310223985,13,0,4.0,4,1.0,1,1,1
25,0.0755905244427541,10,0,4.0,4,1.0,4,3,1
53,0.09920199399627824,3,0,4.0,2,8.0,2,4,0
38,0.043487591855584685,11,0,4.0,2,4.0,0,4,1
62,0.11169910759158393,9,0,4.0,2,7.0,0,4,1
20,0.0747483734260605,9,0,4.0,4,7.0,3,4,1
26,0.30623667160185275,9,0,4.0,2,3.0,0,4,1
23,0.10183439507749148,9,0,4.0,4,14.0,3,4,1
43,0.06976270357642521,9,0,7.0,0,13.0,1,4,0
29,0.11613534181823121,10,0,7.0,4,11.0,1,4,1
34,0.10684451447277271,6,0,4.0,5,8.0,4,4,0
24,0.29774792518439036,10,0,4.0,4,12.0,3,4,1
44,0.07634166881732114,14,0,2.0,2,10.0,0,4,1
19,0.03506676084269434,10,0,4.0,4,1.0,1,4,1
47,0.0613167438638432,13,0,4.0,2,1.0,0,4,1
40,0.18814197036171745,10,0,4.0,0,8.0,1,4,0
45,0.06081145325382703,9,0,4.0,6,12.0,4,4,0
43,0.13212806128686108,9,0,4.0,5,6.0,4,2,0
22,0.044544355550726014,5,0,4.0,4,7.0,1,4,1
50,0.0903600874750411,16,10520,4.0,0,10.0,2,4,1
72,0.12378465383518289,10,0,4.0,3,7.0,1,4,1
29,0.13180070903682373,13,0,4.0,4,10.0,1,4,1
47,0.12626492441015472,13,0,4.0,4,4.0,1,4,1
24,0.08673883810325858,9,0,4.0,4,12.0,3,4,1
22,0.18724480786732048,10,0,4.0,4,7.0,1,4,1
21,0.08918583012999008,9,0,4.0,4,1.0,3,4,0
30,0.09092242702489779,9,0,6.0,2,4.0,0,4,1
37,0.12513005799975552,10,2354,4.0,6,8.0,1,4,0
74,0.12233465994756931,15,0,6.0,0,10.0,2,4,1
70,0.08666277285013788,10,2653,6.0,2,5.0,0,4,1
27,0.06291139756319529,11,0,4.0,2,3.0,0,4,1
32,0.101325029543201,13,0,2.0,0,1.0,4,1,0
30,0.015864359353988673,7,0,4.0,2,6.0,0,4,1
29,0.07094850654025346,11,0,2.0,0,11.0,4,4,1
18,0.1538840819874764,7,0,4.0,4,6.0,3,4,1
31,0.17211189742057295,9,7298,4.0,2,3.0,0,4,1
39,0.11367884163485963,10,0,7.0,2,11.0,0,4,1
21,0.03101424865187922,10,0,4.0,4,8.0,3,4,0
31,0.11167058312166366,9,0,4.0,2,14.0,0,4,1
33,0.24204371035438257,10,0,2.0,2,11.0,0,4,1
39,0.13845506037679467,15,0,4.0,0,10.0,1,4,1
29,0.1097282025509026,9,0,4.0,2,3.0,0,4,1
34,0.0532592602654134,10,0,4.0,2,13.0,0,4,1
52,0.13858613710761875,13,0,7.0,6,4.0,4,4,0
35,0.08724888279159479,9,0,4.0,4,12.0,1,4,1
33,0.07078347210714335,6,0,4.0,2,3.0,0,4,1
40,0.14403227340025265,5,0,4.0,0,7.0,4,4,0
43,0.11411010445389223,13,0,4.0,2,4.0,0,1,1
66,0.12527064288721967,2,0,4.0,4,7.0,1,2,1
51,0.066585620950544,13,0,2.0,2,4.0,0,4,1
36,0.11771233751239457,9,0,4.0,4,8.0,4,4,0
17,0.15795153556729738,7,0,2.0,4,10.0,3,4,0
32,0.12617527607611959,9,0,4.0,2,3.0,0,4,1
39,0.0576268999334429,9,0,4.0,4,7.0,4,2,0
19,0.10348473940859267,10,0,5.0,4,5.0,3,4,1
54,0.15172844704635907,7,0,4.0,0,1.0,1,4,1
45,0.1254757474090273,13,0,4.0,0,10.0,1,4,1
47,0.05781910052838185,13,0,2.0,0,10.0,1,2,0
49,0.1335128563860855,9,0,6.0,2,5.0,0,4,1
32,0.13124176525719564,9,0,4.0,0,1.0,4,4,0
28,0.09084160769345703,9,0,5.0,2,3.0,0,4,1
39,0.14286412844161314,13,0,5.0,2,12.0,0,4,1
27,0.24765420192608087,9,0,5.0,4,12.0,1,4,1
42,0.08543214571929206,14,0,2.0,2,10.0,5,4,0
24,0.09754553727876557,13,0,4.0,2,10.0,0,4,1
45,0.016110213118539544,13,0,4.0,2,3.0,0,4,1
19,0.1374560247755396,9,0,4.0,4,8.0,3,4,1
46,0.2426298202958395,6,0,4.0,2,14.0,0,4,1
50,0.10477988617378194,9,0,4.0,2,14.0,0,4,1
32,0.16622838592249495,9,0,4.0,4,1.0,1,4,0
47,0.11467176484970322,15,99999,5.0,2,10.0,0,4,1
69,0.16472813463549804,13,10605,4.0,2,7.0,0,4,1
43,0.018059385229757814,9,0,6.0,2,5.0,0,4,1
29,0.11870797734342103,13,0,4.0,4,3.0,1,4,1
43,0.09828106111028104,15,0,1.0,2,10.0,0,1,1
90,0.20474049523913015,13,0,4.0,4,10.0,3,4,0
41,0.21689871096562124,15,0,4.0,2,4.0,5,4,0
24,0.15694095434726504,1,0,4.0,4,5.0,1,4,1
24,0.014015022887491341,10,0,4.0,4,5.0,3,4,1
24,0.07123103462327325,10,0,4.0,4,8.0,1,4,0
35,0.26462897814482284,9,0,4.0,2,1.0,5,4,0
30,0.06954944920606893,13,0,4.0,4,1.0,2,4,1
46,0.059154317382268645,13,0,4.0,5,4.0,4,4,0
19,0.13448812159574036,10,0,2.0,4,1.0,3,4,0
39,0.16302549544287637,5,0,4.0,5,3.0,3,4,1
43,0.05317572431778976,9,0,4.0,2,14.0,0,4,1
35,0.1208276171201152,9,0,4.0,4,1.0,1,4,0
65,0.171080941579169,9,0,4.0,6,12.0,1,4,0
34,0.15721804919791907,9,0,4.0,0,3.0,4,4,1
41,0.03720405862457723,11,0,4.0,2,12.0,0,4,1
24,0.1303459610708901,10,0,6.0,4,5.0,3,4,1
24,0.14559908178373018,9,0,4.0,4,8.0,1,0,1
34,0.10997541462354492,14,4787,5.0,4,4.0,1,4,0
33,0.20568723597886474,9,0,4.0,2,12.0,0,4,1
37,0.07225927384849432,9,0,4.0,4,7.0,1,4,1
39,0.13299466184920064,9,0,6.0,2,14.0,0,4,1
58,0.07105037964711156,9,0,4.0,0,8.0,4,4,0
36,0.26715135627062936,9,0,6.0,2,3.0,0,4,1
33,0.19102226266961872,10,4064,1.0,2,13.0,5,4,0
42,0.21481370804525884,14,0,2.0,2,10.0,0,4,1
31,0.1396863666616862,10,0,4.0,4,11.0,2,2,1
57,0.09952459216799554,9,0,4.0,5,3.0,4,4,1
67,0.03612420369188139,9,0,1.0,2,13.0,0,4,1
23,0.10012360603632116,9,0,4.0,0,3.0,1,4,1
35,0.08706007796688445,10,0,4.0,2,10.0,0,0,1
43,0.08998315697966613,13,0,4.0,2,10.0,0,4,1
39,0.04819073362220019,10,0,6.0,2,5.0,0,4,1
36,0.08903709539397726,9,0,4.0,4,3.0,1,4,1
29,0.10544477798454245,12,0,2.0,0,8.0,4,4,0
25,0.07463223808424227,9,0,4.0,4,6.0,3,4,1
54,0.24888414990288096,6,0,4.0,5,14.0,4,2,1
24,0.1481846212357887,9,0,4.0,2,3.0,0,4,1
50,0.07368549734450769,13,0,5.0,2,12.0,0,1,1
70,0.13171988970538298,6,0,4.0,2,7.0,0,4,1
61,0.19431615979136388,13,4787,4.0,0,12.0,1,2,1
51,0.10281441436546637,13,0,1.0,2,4.0,0,4,1
38,0.08713410575786801,14,0,6.0,2,5.0,0,4,1
51,0.08487252278561823,9,0,4.0,0,10.0,4,4,0
28,0.15938998383613373,9,0,4.0,4,8.0,1,4,1
66,0.11558183127096888,15,0,6.0,2,10.0,0,4,1
57,0.06474511348664104,9,0,5.0,5,5.0,1,4,1
44,0.07068159900028524,13,0,5.0,2,12.0,0,1,1
29,0.1620013311419296,10,0,4.0,4,1.0,1,4,0
21,0.12511579576479537,10,0,4.0,4,12.0,3,2,0
42,0.2412681164341696,6,0,4.0,2,3.0,3,3,1
74,0.11981907336222003,15,99999,4.0,2,10.0,0,4,1
50,0.17581600358593336,10,0,4.0,0,12.0,1,4,0
65,0.10960799228481004,9,0,4.0,0,8.0,2,4,0
64,0.16673571399464826,9,0,4.0,0,7.0,4,4,0
44,0.210609744502248,7,0,4.0,5,8.0,4,2,0
34,0.1340690835495307,11,4386,4.0,2,10.0,0,4,1
17,0.06244617704187663,6,0,4.0,4,8.0,3,4,1
17,0.05059765556023417,6,0,4.0,4,7.0,3,4,0
43,0.05158039146439195,10,0,4.0,2,14.0,0,4,1
32,0.15525665231387784,12,0,4.0,0,1.0,4,4,0
54,0.10692193803398486,13,3103,4.0,2,12.0,0,4,1
20,0.07943046141725867,10,0,4.0,4,1.0,3,4,0
23,0.10097866097988346,10,0,4.0,4,10.0,3,4,1
34,0.15252169897176077,9,0,4.0,2,8.0,0,4,1
30,0.06587590497276592,10,0,4.0,4,12.0,3,4,1
32,0.1377066326184105,4,0,4.0,2,7.0,0,4,1
40,0.07039227937680825,13,0,4.0,2,10.0,0,4,1
28,0.029254560519417015,10,0,4.0,4,3.0,1,2,1
44,0.1442339821518317,9,0,4.0,2,3.0,0,4,1
29,0.24722361826109399,11,0,2.0,2,13.0,5,4,0
28,0.11634723788049606,16,594,4.0,4,10.0,1,4,1
37,0.06995558332540987,10,0,4.0,2,4.0,0,4,1
56,0.16747802936662096,10,0,5.0,2,3.0,0,4,1
27,0.03860787003708181,13,0,4.0,4,10.0,1,4,1
34,0.13244590538025836,9,0,4.0,0,7.0,4,4,0
37,0.11368087909699678,9,0,4.0,0,3.0,1,4,1
66,0.08704785319406148,13,0,6.0,2,12.0,0,4,1
19,0.2140095896551256,9,0,4.0,4,10.0,3,4,1
60,0.12764700289319625,11,0,4.0,0,10.0,4,4,0
54,0.06530066149604054,10,2829,6.0,2,14.0,0,4,1
47,0.12475584412056342,9,0,4.0,2,3.0,0,4,1
47,0.21519607177299957,10,0,4.0,0,10.0,1,4,1
